TEAM_NAME,GAME_DATE,pts,ou_open,ou_close,ml,spread_open,spread_close,GAME_ID,TEAM_ID
Cleveland Cavaliers,2017-03-25,115,215.0,225.0,-250,-1.0,-6.0,21601083,1610612739
Utah Jazz,2017-03-25,95,204.0,200.0,175,4.0,5.0,21601082,1610612762
Los Angeles Clippers,2017-03-25,108,204.0,200.0,-200,-4.0,-5.0,21601082,1610612746
New York Knicks,2017-03-25,98,203.5,204.0,1100,16.0,14.5,21601085,1610612752
San Antonio Spurs,2017-03-25,106,203.5,204.0,-2500,-16.0,-14.5,21601085,1610612759
Washington Wizards,2017-03-24,129,224.0,221.0,-700,-12.5,-11.0,21601072,1610612764
Brooklyn Nets,2017-03-24,108,224.0,221.0,500,12.5,11.0,21601072,1610612751
Charlotte Hornets,2017-03-24,105,215.5,210.5,140,2.5,3.5,21601073,1610612766
Cleveland Cavaliers,2017-03-24,112,215.5,210.5,-160,2.5,3.5,21601073,1610612739
Atlanta Hawks,2017-03-24,97,202.0,201.5,220,4.5,6.5,21601078,1610612737
Milwaukee Bucks,2017-03-24,100,202.0,201.5,-260,-4.5,-6.5,21601078,1610612749
Denver Nuggets,2017-03-24,125,221.0,216.5,105,2.0,1.5,21601075,1610612743
Indiana Pacers,2017-03-24,117,221.0,216.5,-125,-2.0,-1.5,21601075,1610612754
New Orleans Pelicans,2017-03-24,107,228.5,232.5,300,7.5,8.0,21601079,1610612740
Houston Rockets,2017-03-24,117,228.5,232.5,-360,-7.5,-8.0,21601079,1610612745
Orlando Magic,2017-03-24,115,207.0,208.5,110,3.5,2.0,21601074,1610612753
Detroit Pistons,2017-03-24,87,207.0,208.5,-130,3.5,2.0,21601074,1610612765
Phoenix Suns,2017-03-24,120,219.0,218.0,1500,13.5,16.0,21601076,1610612756
Boston Celtics,2017-03-24,130,219.0,218.0,-5000,-13.5,-16.0,21601076,1610612738
Chicago Bulls,2017-03-24,107,210.0,211.5,-270,-6.0,-6.5,21601077,1610612741
Philadelphia 76ers,2017-03-24,117,210.0,211.5,230,6.0,6.5,21601077,1610612755
Minnesota Timberwolves,2017-03-24,119,219.5,219.5,-270,6.0,6.5,21601080,1610612750
Los Angeles Lakers,2017-03-24,130,219.5,219.5,230,6.0,6.5,21601080,1610612747
Golden State Warriors,2017-03-24,114,214.0,214.0,-9900,-18.0,-18.5,21601081,1610612744
Sacramento Kings,2017-03-24,100,214.0,214.0,2000,18.0,18.5,21601081,1610612758
Dallas Mavericks,2017-03-23,97,206.5,204.5,185,3.5,5.0,21601069,1610612742
Los Angeles Clippers,2017-03-23,95,206.5,204.5,-215,3.5,5.0,21601069,1610612746
New York Knicks,2017-03-23,95,218.5,210.5,800,9.5,12.5,21601071,1610612752
Portland Trail Blazers,2017-03-23,110,218.5,210.5,-1400,-9.5,-12.5,21601071,1610612757
Toronto Raptors,2017-03-23,101,203.0,200.0,160,3.0,4.0,21601068,1610612761
Miami Heat,2017-03-23,84,203.0,200.0,-180,-3.0,-4.0,21601068,1610612748
Brooklyn Nets,2017-03-23,126,220.0,226.5,-220,-2.5,-5.5,21601067,1610612751
Phoenix Suns,2017-03-23,98,220.0,226.5,190,2.5,5.5,21601067,1610612756
Memphis Grizzlies,2017-03-23,90,199.0,197.5,320,9.0,8.0,21601070,1610612763
San Antonio Spurs,2017-03-23,97,199.0,197.5,-380,-9.0,-8.0,21601070,1610612759
Philadelphia 76ers,2017-03-22,97,219.5,219.5,600,10.5,11.5,21601062,1610612755
Oklahoma City Thunder,2017-03-22,122,219.5,219.5,-900,-10.5,-11.5,21601062,1610612760
Washington Wizards,2017-03-22,104,214.5,215.5,-330,-7.0,-7.5,21601063,1610612764
Atlanta Hawks,2017-03-22,100,214.5,215.5,270,7.0,7.5,21601063,1610612737
Denver Nuggets,2017-03-22,126,230.0,228.0,115,4.0,2.5,21601064,1610612743
Cleveland Cavaliers,2017-03-22,113,230.0,228.0,-135,4.0,2.5,21601064,1610612739
Sacramento Kings,2017-03-22,98,205.5,202.5,195,4.0,6.0,21601065,1610612758
Milwaukee Bucks,2017-03-22,116,205.5,202.5,-230,4.0,6.0,21601065,1610612749
Utah Jazz,2017-03-22,108,202.0,202.0,-850,-10.0,-12.0,21601066,1610612762
New York Knicks,2017-03-22,101,202.0,202.0,575,10.0,12.0,21601066,1610612752
Orlando Magic,2017-03-22,102,205.0,206.5,170,4.0,4.5,21601059,1610612753
Charlotte Hornets,2017-03-22,109,205.0,206.5,-190,4.0,4.5,21601059,1610612766
Boston Celtics,2017-03-22,109,208.5,209.0,-265,-8.5,-6.5,21601060,1610612738
Indiana Pacers,2017-03-22,100,208.5,209.0,225,8.5,6.5,21601060,1610612754
Detroit Pistons,2017-03-22,95,199.0,201.0,-130,1.5,2.0,21601061,1610612765
Chicago Bulls,2017-03-22,117,199.0,201.0,110,1.5,2.0,21601061,1610612741
New Orleans Pelicans,2017-03-21,95,205.0,208.0,-140,-2.0,-2.5,21601054,1610612740
Memphis Grizzlies,2017-03-21,82,205.0,208.0,120,2.0,2.5,21601054,1610612763
Chicago Bulls,2017-03-21,120,202.0,197.5,270,6.5,7.5,21601051,1610612741
Toronto Raptors,2017-03-21,122,202.0,197.5,-330,-6.5,-7.5,21601051,1610612761
San Antonio Spurs,2017-03-21,100,205.5,205.5,-200,5.0,5.0,21601056,1610612759
Minnesota Timberwolves,2017-03-21,93,205.5,205.5,175,5.0,5.0,21601056,1610612750
Dallas Mavericks,2017-03-21,87,209.0,208.0,175,4.5,4.5,21601055,1610612742
Golden State Warriors,2017-03-21,112,209.0,208.0,-200,4.5,4.5,21601055,1610612744
Milwaukee Bucks,2017-03-21,93,214.0,207.5,155,4.0,3.5,21601057,1610612749
Portland Trail Blazers,2017-03-21,90,214.0,207.5,-175,-4.0,-3.5,21601057,1610612757
Phoenix Suns,2017-03-21,97,215.5,215.0,650,11.0,11.5,21601053,1610612756
Miami Heat,2017-03-21,112,215.5,215.0,-1000,-11.0,-11.5,21601053,1610612748
Brooklyn Nets,2017-03-21,98,216.5,215.0,180,4.5,5.0,21601052,1610612751
Detroit Pistons,2017-03-21,96,216.5,215.0,-210,4.5,5.0,21601052,1610612765
Los Angeles Clippers,2017-03-21,133,221.0,222.5,-600,8.5,10.0,21601058,1610612746
Los Angeles Lakers,2017-03-21,109,221.0,222.5,450,8.5,10.0,21601058,1610612747
Oklahoma City Thunder,2017-03-20,95,222.0,223.5,110,3.0,2.0,21601049,1610612760
Golden State Warriors,2017-03-20,111,222.0,223.5,-130,3.0,2.0,21601049,1610612744
Atlanta Hawks,2017-03-20,90,203.0,205.5,180,5.0,5.5,21601044,1610612737
Charlotte Hornets,2017-03-20,105,203.0,205.5,-210,-5.0,-5.5,21601044,1610612766
Indiana Pacers,2017-03-20,107,192.0,193.0,120,3.0,2.5,21601046,1610612754
Utah Jazz,2017-03-20,100,192.0,193.0,-140,3.0,2.5,21601046,1610612762
Denver Nuggets,2017-03-20,124,238.5,238.0,300,9.0,8.0,21601048,1610612743
Houston Rockets,2017-03-20,125,238.5,238.0,-360,-9.0,-8.0,21601048,1610612745
Orlando Magic,2017-03-20,112,211.0,218.5,-250,-5.5,-5.5,21601045,1610612753
Philadelphia 76ers,2017-03-20,109,211.0,218.5,210,5.5,5.5,21601045,1610612755
New York Knicks,2017-03-20,105,215.5,216.0,500,11.0,10.5,21601050,1610612752
Los Angeles Clippers,2017-03-20,114,215.5,216.0,-700,-11.0,-10.5,21601050,1610612746
Washington Wizards,2017-03-20,102,215.5,217.0,155,1.5,4.0,21601047,1610612764
Boston Celtics,2017-03-20,110,215.5,217.0,-175,-1.5,-4.0,21601047,1610612738
Minnesota Timberwolves,2017-03-19,109,206.5,208.0,145,2.0,3.5,21601039,1610612750
New Orleans Pelicans,2017-03-19,123,206.5,208.0,-165,-2.0,-3.5,21601039,1610612740
Toronto Raptors,2017-03-19,116,201.0,197.0,-145,-4.0,-2.5,21601040,1610612761
Indiana Pacers,2017-03-19,91,201.0,197.0,125,4.0,2.5,21601040,1610612754
Miami Heat,2017-03-19,104,214.0,213.5,-250,-7.0,-6.0,21601041,1610612748
Portland Trail Blazers,2017-03-19,115,214.0,213.5,210,7.0,6.0,21601041,1610612757
Phoenix Suns,2017-03-19,95,214.5,209.5,700,9.0,12.5,21601038,1610612756
Detroit Pistons,2017-03-19,112,214.5,209.5,-1100,-9.0,-12.5,21601038,1610612765
Dallas Mavericks,2017-03-19,111,208.5,207.5,-200,4.5,5.0,21601036,1610612742
Brooklyn Nets,2017-03-19,104,208.5,207.5,175,4.5,5.0,21601036,1610612751
Los Angeles Lakers,2017-03-19,120,224.0,222.5,700,10.0,12.0,21601043,1610612747
Cleveland Cavaliers,2017-03-19,125,224.0,222.5,-1100,10.0,12.0,21601043,1610612739
San Antonio Spurs,2017-03-19,118,201.0,201.5,-2000,-13.0,-14.5,21601042,1610612759
Sacramento Kings,2017-03-19,102,201.0,201.5,1000,13.0,14.5,21601042,1610612758
Philadelphia 76ers,2017-03-19,105,208.0,202.5,180,5.0,5.0,21601037,1610612755
Boston Celtics,2017-03-19,99,208.0,202.5,-210,5.0,5.0,21601037,1610612738
San Antonio Spurs,2017-03-18,96,198.0,196.0,-165,4.0,3.5,21601033,1610612759
Memphis Grizzlies,2017-03-18,104,198.0,196.0,145,4.0,3.5,21601033,1610612763
Sacramento Kings,2017-03-18,94,215.0,212.5,800,12.5,12.5,21601028,1610612758
Oklahoma City Thunder,2017-03-18,110,215.0,212.5,-1400,-12.5,-12.5,21601028,1610612760
Washington Wizards,2017-03-18,93,213.5,215.5,155,1.0,4.0,21601030,1610612764
Charlotte Hornets,2017-03-18,98,213.5,215.5,-175,-1.0,-4.0,21601030,1610612766
Houston Rockets,2017-03-18,109,238.0,241.0,-145,3.5,3.0,21601034,1610612745
Denver Nuggets,2017-03-18,105,238.0,241.0,125,3.5,3.0,21601034,1610612743
Atlanta Hawks,2017-03-18,97,214.0,214.5,-130,-3.0,-2.0,21601029,1610612737
Portland Trail Blazers,2017-03-18,113,214.0,214.5,110,3.0,2.0,21601029,1610612757
Los Angeles Clippers,2017-03-18,108,219.5,213.5,-1400,-1.5,-14.0,21601031,1610612746
Cleveland Cavaliers,2017-03-18,78,219.5,213.5,800,1.5,14.0,21601031,1610612739
Chicago Bulls,2017-03-18,95,193.0,192.5,220,7.0,6.5,21601032,1610612741
Utah Jazz,2017-03-18,86,193.0,192.5,-260,7.0,6.5,21601032,1610612762
Golden State Warriors,2017-03-18,117,217.0,215.0,-750,-11.5,-10.5,21601035,1610612744
Milwaukee Bucks,2017-03-18,92,217.0,215.0,525,11.5,10.5,21601035,1610612749
Houston Rockets,2017-03-17,112,227.5,228.5,-265,5.0,6.5,21601024,1610612745
New Orleans Pelicans,2017-03-17,128,227.5,228.5,225,5.0,6.5,21601024,1610612740
Chicago Bulls,2017-03-17,107,208.5,212.0,270,6.5,7.5,21601021,1610612741
Washington Wizards,2017-03-17,112,208.5,212.0,-330,-6.5,-7.5,21601021,1610612764
Miami Heat,2017-03-17,123,208.5,205.0,-180,-4.5,-4.5,21601025,1610612748
Minnesota Timberwolves,2017-03-17,105,208.5,205.0,160,4.5,4.5,21601025,1610612750
Detroit Pistons,2017-03-17,75,199.5,202.0,-160,-3.5,-3.5,21601023,1610612765
Toronto Raptors,2017-03-17,87,199.5,202.0,140,3.5,3.5,21601023,1610612761
Brooklyn Nets,2017-03-17,95,220.5,213.5,350,9.0,8.5,21601022,1610612751
Boston Celtics,2017-03-17,98,220.5,213.5,-420,9.0,8.5,21601022,1610612738
Phoenix Suns,2017-03-17,103,221.0,220.5,-130,-2.5,-2.0,21601026,1610612756
Orlando Magic,2017-03-17,109,221.0,220.5,110,2.5,2.0,21601026,1610612753
Milwaukee Bucks,2017-03-17,107,215.5,213.0,-360,5.5,8.0,21601027,1610612749
Los Angeles Lakers,2017-03-17,103,215.5,213.0,300,5.5,8.0,21601027,1610612747
Philadelphia 76ers,2017-03-17,116,206.0,205.5,190,3.5,5.0,21601020,1610612755
Dallas Mavericks,2017-03-17,74,206.0,205.5,-220,3.5,5.0,21601020,1610612742
Oklahoma City Thunder,2017-03-16,123,208.5,207.0,110,3.0,2.0,21601015,1610612760
Toronto Raptors,2017-03-16,102,208.5,207.0,-130,-3.0,-2.0,21601015,1610612761
Denver Nuggets,2017-03-16,129,222.0,222.5,-240,-2.5,-6.0,21601018,1610612743
Los Angeles Clippers,2017-03-16,114,222.0,222.5,200,2.5,6.0,21601018,1610612746
Memphis Grizzlies,2017-03-16,103,205.0,202.5,150,4.0,4.0,21601017,1610612763
Atlanta Hawks,2017-03-16,91,205.0,202.5,-170,-4.0,-4.0,21601017,1610612737
Utah Jazz,2017-03-16,83,210.0,208.5,320,6.0,8.0,21601014,1610612762
Cleveland Cavaliers,2017-03-16,91,210.0,208.5,-380,-6.0,-8.0,21601014,1610612739
New York Knicks,2017-03-16,110,219.5,222.0,-210,-3.5,-5.0,21601016,1610612752
Brooklyn Nets,2017-03-16,121,219.5,222.0,180,3.5,5.0,21601016,1610612751
Orlando Magic,2017-03-16,92,218.0,220.0,1000,13.5,14.5,21601019,1610612753
Golden State Warriors,2017-03-16,122,218.0,220.0,-2000,-13.5,-14.5,21601019,1610612744
Dallas Mavericks,2017-03-15,112,208.0,207.0,270,7.5,7.0,21601004,1610612742
Washington Wizards,2017-03-15,107,208.0,207.0,-330,-7.5,-7.0,21601004,1610612764
Charlotte Hornets,2017-03-15,77,203.0,203.0,120,1.5,2.5,21601005,1610612766
Indiana Pacers,2017-03-15,98,203.0,203.0,-140,-1.5,-2.5,21601005,1610612754
New Orleans Pelicans,2017-03-15,112,208.0,203.0,210,6.0,6.5,21601007,1610612740
Miami Heat,2017-03-15,120,208.0,203.0,-250,-6.0,-6.5,21601007,1610612748
Utah Jazz,2017-03-15,97,199.0,199.5,-150,3.0,3.0,21601008,1610612762
Detroit Pistons,2017-03-15,83,199.0,199.5,130,3.0,3.0,21601008,1610612765
Houston Rockets,2017-03-15,139,236.0,235.0,-9000,-17.0,-17.0,21601010,1610612745
Los Angeles Lakers,2017-03-15,100,236.0,235.0,1900,17.0,17.0,21601010,1610612747
Los Angeles Clippers,2017-03-15,96,212.0,206.5,-340,-8.0,-7.5,21601013,1610612746
Milwaukee Bucks,2017-03-15,97,212.0,206.5,280,8.0,7.5,21601013,1610612749
Boston Celtics,2017-03-15,117,210.5,211.0,-240,-6.0,-5.5,21601006,1610612738
Minnesota Timberwolves,2017-03-15,104,210.5,211.0,200,6.0,5.5,21601006,1610612750
Sacramento Kings,2017-03-15,107,218.5,218.0,190,6.0,5.5,21601012,1610612758
Phoenix Suns,2017-03-15,101,218.5,218.0,-220,-6.0,-5.5,21601012,1610612756
Memphis Grizzlies,2017-03-15,98,200.5,202.0,-135,0.0,2.0,21601009,1610612763
Chicago Bulls,2017-03-15,91,200.5,202.0,115,0.0,2.0,21601009,1610612741
San Antonio Spurs,2017-03-15,106,212.5,209.0,-900,-10.5,-11.5,21601011,1610612759
Portland Trail Blazers,2017-03-15,110,212.5,209.0,600,10.5,11.5,21601011,1610612757
Portland Trail Blazers,2017-03-14,77,217.0,214.0,145,2.5,3.5,21601002,1610612757
New Orleans Pelicans,2017-03-14,100,217.0,214.0,-165,-2.5,-3.5,21601002,1610612740
Cleveland Cavaliers,2017-03-14,128,215.0,216.0,-340,-8.5,-7.5,21600999,1610612739
Detroit Pistons,2017-03-14,96,215.0,216.0,280,8.5,7.5,21600999,1610612765
Brooklyn Nets,2017-03-14,104,225.0,226.0,230,6.0,6.5,21601000,1610612751
Oklahoma City Thunder,2017-03-14,122,225.0,226.0,-270,6.0,6.5,21601000,1610612760
Indiana Pacers,2017-03-14,81,211.5,210.5,-155,2.5,3.0,21601001,1610612754
New York Knicks,2017-03-14,87,211.5,210.5,135,2.5,3.0,21601001,1610612752
Golden State Warriors,2017-03-14,106,223.0,221.0,-6000,-16.0,-17.0,21601003,1610612744
Philadelphia 76ers,2017-03-14,104,223.0,221.0,1600,16.0,17.0,21601003,1610612755
Milwaukee Bucks,2017-03-13,93,203.0,199.0,150,4.0,3.5,21600993,1610612749
Memphis Grizzlies,2017-03-13,113,203.0,199.0,-170,-4.0,-3.5,21600993,1610612763
Dallas Mavericks,2017-03-13,78,198.5,196.5,170,5.0,4.5,21600992,1610612742
Toronto Raptors,2017-03-13,100,198.5,196.5,-190,-5.0,-4.5,21600992,1610612761
Chicago Bulls,2017-03-13,115,200.0,199.5,270,6.5,7.5,21600991,1610612741
Charlotte Hornets,2017-03-13,109,200.0,199.5,-330,-6.5,-7.5,21600991,1610612766
Minnesota Timberwolves,2017-03-13,119,216.0,214.5,-130,-1.0,-2.0,21600995,1610612750
Washington Wizards,2017-03-13,104,216.0,214.5,110,1.0,2.0,21600995,1610612764
Los Angeles Lakers,2017-03-13,101,231.0,227.0,775,11.0,13.0,21600998,1610612747
Denver Nuggets,2017-03-13,129,231.0,227.0,-1300,-11.0,-13.0,21600998,1610612743
Orlando Magic,2017-03-13,115,206.5,206.5,-120,0.0,1.5,21600997,1610612753
Sacramento Kings,2017-03-13,120,206.5,206.5,100,0.0,1.5,21600997,1610612758
Los Angeles Clippers,2017-03-13,108,201.0,203.0,115,1.0,2.0,21600996,1610612746
Utah Jazz,2017-03-13,114,201.0,203.0,-135,-1.0,-2.0,21600996,1610612762
Atlanta Hawks,2017-03-13,99,200.0,204.0,260,7.5,7.0,21600994,1610612737
San Antonio Spurs,2017-03-13,107,200.0,204.0,-310,-7.5,-7.0,21600994,1610612759
Indiana Pacers,2017-03-12,102,207.0,201.5,-270,-3.5,-6.5,21600987,1610612754
Miami Heat,2017-03-12,98,207.0,201.5,230,3.5,6.5,21600987,1610612748
Houston Rockets,2017-03-12,117,231.0,236.5,-290,-4.5,-7.0,21600989,1610612745
Cleveland Cavaliers,2017-03-12,112,231.0,236.5,245,4.5,7.0,21600989,1610612739
Boston Celtics,2017-03-12,100,208.0,207.5,-300,-7.0,-7.5,21600985,1610612738
Chicago Bulls,2017-03-12,80,208.0,207.5,250,7.0,7.5,21600985,1610612741
Brooklyn Nets,2017-03-12,120,221.5,221.0,-120,-1.5,-1.0,21600986,1610612751
New York Knicks,2017-03-12,112,221.5,221.0,100,1.5,1.0,21600986,1610612752
Phoenix Suns,2017-03-12,101,232.0,228.0,110,2.0,2.0,21600988,1610612756
Portland Trail Blazers,2017-03-12,110,232.0,228.0,-130,2.0,2.0,21600988,1610612757
Los Angeles Lakers,2017-03-12,116,221.0,223.0,-185,-3.5,-4.5,21600990,1610612747
Philadelphia 76ers,2017-03-12,118,221.0,223.0,165,3.5,4.5,21600990,1610612755
Memphis Grizzlies,2017-03-11,90,201.5,206.5,-260,-4.5,-6.5,21600981,1610612763
Atlanta Hawks,2017-03-11,107,201.5,206.5,220,4.5,6.5,21600981,1610612737
Oklahoma City Thunder,2017-03-11,112,205.0,207.0,-190,-2.0,-4.5,21600973,1610612760
Utah Jazz,2017-03-11,104,205.0,207.0,170,2.0,4.5,21600973,1610612762
New Orleans Pelicans,2017-03-11,125,201.5,204.0,145,3.0,3.5,21600976,1610612740
Charlotte Hornets,2017-03-11,122,201.5,204.0,-165,-3.0,-3.5,21600976,1610612766
Sacramento Kings,2017-03-11,92,217.0,217.5,175,6.0,5.0,21600984,1610612758
Denver Nuggets,2017-03-11,105,217.0,217.5,-200,6.0,5.0,21600984,1610612743
Milwaukee Bucks,2017-03-11,102,203.0,203.0,-155,-2.0,-3.0,21600978,1610612749
Minnesota Timberwolves,2017-03-11,95,203.0,203.0,135,2.0,3.0,21600978,1610612750
Phoenix Suns,2017-03-11,100,215.0,217.5,200,7.5,5.5,21600982,1610612756
Dallas Mavericks,2017-03-11,98,215.0,217.5,-240,-7.5,-5.5,21600982,1610612742
Portland Trail Blazers,2017-03-11,124,226.0,222.5,-185,-0.0,-4.5,21600983,1610612757
Washington Wizards,2017-03-11,125,226.0,222.5,165,0.0,4.5,21600983,1610612764
Toronto Raptors,2017-03-11,89,203.0,202.5,190,4.0,5.5,21600979,1610612761
Miami Heat,2017-03-11,104,203.0,202.5,-220,-4.0,-5.5,21600979,1610612748
Detroit Pistons,2017-03-11,112,212.0,212.5,-250,-6.0,-6.0,21600975,1610612765
New York Knicks,2017-03-11,92,212.0,212.5,210,6.0,6.0,21600975,1610612752
Orlando Magic,2017-03-11,104,215.0,215.5,330,9.0,8.5,21600977,1610612753
Cleveland Cavaliers,2017-03-11,116,215.0,215.5,-400,9.0,8.5,21600977,1610612739
Philadelphia 76ers,2017-03-11,100,217.5,214.0,1100,13.5,14.5,21600974,1610612755
Los Angeles Clippers,2017-03-11,112,217.5,214.0,-2500,-13.5,-14.5,21600974,1610612746
San Antonio Spurs,2017-03-11,107,203.0,198.5,-700,-10.0,-10.5,21600980,1610612759
Golden State Warriors,2017-03-11,85,203.0,198.5,500,10.0,10.5,21600980,1610612744
Charlotte Hornets,2017-03-10,121,205.0,204.0,-480,-7.5,-9.5,21600965,1610612766
Orlando Magic,2017-03-10,81,205.0,204.0,390,7.5,9.5,21600965,1610612753
Golden State Warriors,2017-03-10,102,217.5,212.5,-210,4.5,5.5,21600968,1610612744
Minnesota Timberwolves,2017-03-10,103,217.5,212.5,180,4.5,5.5,21600968,1610612750
Denver Nuggets,2017-03-10,119,225.0,223.0,120,2.5,2.5,21600970,1610612743
Boston Celtics,2017-03-10,99,225.0,223.0,-140,2.5,2.5,21600970,1610612738
Washington Wizards,2017-03-10,130,214.5,215.0,-380,8.0,8.5,21600972,1610612764
Sacramento Kings,2017-03-10,122,214.5,215.0,320,8.0,8.5,21600972,1610612758
Dallas Mavericks,2017-03-10,105,214.0,211.5,-650,-9.5,-10.0,21600971,1610612742
Brooklyn Nets,2017-03-10,96,214.0,211.5,475,9.5,10.0,21600971,1610612751
Milwaukee Bucks,2017-03-10,99,209.5,204.0,-130,-2.5,-2.0,21600967,1610612749
Indiana Pacers,2017-03-10,85,209.5,204.0,110,2.5,2.0,21600967,1610612754
Toronto Raptors,2017-03-10,99,199.5,203.5,125,1.0,3.0,21600969,1610612761
Atlanta Hawks,2017-03-10,105,199.5,203.5,-145,-1.0,-3.0,21600969,1610612737
Houston Rockets,2017-03-10,115,224.5,223.5,-250,4.5,6.0,21600966,1610612745
Chicago Bulls,2017-03-10,94,224.5,223.5,210,4.5,6.0,21600966,1610612741
Oklahoma City Thunder,2017-03-09,102,212.5,209.5,130,3.0,3.0,21600962,1610612760
San Antonio Spurs,2017-03-09,92,212.5,209.5,-150,3.0,3.0,21600962,1610612759
Memphis Grizzlies,2017-03-09,98,208.0,206.5,-145,-1.5,-2.5,21600961,1610612763
Los Angeles Clippers,2017-03-09,114,208.0,206.5,125,1.5,2.5,21600961,1610612746
Portland Trail Blazers,2017-03-09,114,223.0,221.0,-550,-10.0,-9.5,21600963,1610612757
Philadelphia 76ers,2017-03-09,108,223.0,221.0,425,10.0,9.5,21600963,1610612755
Detroit Pistons,2017-03-09,106,216.0,215.5,160,3.5,4.5,21600960,1610612765
Cleveland Cavaliers,2017-03-09,101,216.0,215.5,-180,3.5,4.5,21600960,1610612739
Los Angeles Lakers,2017-03-09,122,229.0,232.5,230,7.0,6.5,21600964,1610612747
Phoenix Suns,2017-03-09,110,229.0,232.5,-270,-7.0,-6.5,21600964,1610612756
New Orleans Pelicans,2017-03-08,87,201.5,204.0,-150,-1.5,-3.5,21600953,1610612740
Toronto Raptors,2017-03-08,94,201.5,204.0,130,1.5,3.5,21600953,1610612761
Los Angeles Clippers,2017-03-08,91,211.0,211.5,-155,2.5,3.0,21600955,1610612746
Minnesota Timberwolves,2017-03-08,107,211.0,211.5,135,2.5,3.0,21600955,1610612750
Washington Wizards,2017-03-08,123,227.0,223.5,-125,1.0,1.5,21600958,1610612764
Denver Nuggets,2017-03-08,113,227.0,223.5,105,1.0,1.5,21600958,1610612743
New York Knicks,2017-03-08,93,213.0,208.5,225,5.0,6.5,21600952,1610612752
Milwaukee Bucks,2017-03-08,104,213.0,208.5,-265,-5.0,-6.5,21600952,1610612749
Atlanta Hawks,2017-03-08,110,219.0,220.0,-600,-9.5,-9.5,21600950,1610612737
Brooklyn Nets,2017-03-08,105,219.0,220.0,450,9.5,9.5,21600950,1610612751
Detroit Pistons,2017-03-08,98,205.0,208.5,145,3.5,3.5,21600956,1610612765
Indiana Pacers,2017-03-08,115,205.0,208.5,-165,-3.5,-3.5,21600956,1610612754
Charlotte Hornets,2017-03-08,101,207.0,204.0,165,4.0,4.0,21600951,1610612766
Miami Heat,2017-03-08,108,207.0,204.0,-185,-4.0,-4.0,21600951,1610612748
Utah Jazz,2017-03-08,115,216.0,215.5,330,5.5,8.5,21600954,1610612762
Houston Rockets,2017-03-08,108,216.0,215.5,-400,-5.5,-8.5,21600954,1610612745
Orlando Magic,2017-03-08,98,203.0,204.5,-110,-2.0,-0.0,21600949,1610612753
Chicago Bulls,2017-03-08,91,203.0,204.5,-110,2.0,0.0,21600949,1610612741
San Antonio Spurs,2017-03-08,114,200.0,195.0,-800,-16.0,-11.5,21600957,1610612759
Sacramento Kings,2017-03-08,104,200.0,195.0,550,16.0,11.5,21600957,1610612758
Golden State Warriors,2017-03-08,86,224.0,225.0,-340,-9.0,-8.0,21600959,1610612744
Boston Celtics,2017-03-08,99,224.0,225.0,280,9.0,8.0,21600959,1610612738
Oklahoma City Thunder,2017-03-07,121,223.5,222.0,-275,-6.0,-6.5,21600946,1610612760
Portland Trail Blazers,2017-03-07,126,223.5,222.0,235,6.0,6.5,21600946,1610612757
Los Angeles Lakers,2017-03-07,111,206.5,206.5,375,10.0,9.0,21600947,1610612747
Dallas Mavericks,2017-03-07,122,206.5,206.5,-450,-10.0,-9.0,21600947,1610612742
Phoenix Suns,2017-03-07,127,225.5,229.5,180,3.5,5.0,21600948,1610612756
Washington Wizards,2017-03-07,131,225.5,229.5,-210,3.5,5.0,21600948,1610612764
Brooklyn Nets,2017-03-06,122,214.0,213.0,600,12.0,11.0,21600939,1610612751
Memphis Grizzlies,2017-03-06,109,214.0,213.0,-900,-12.0,-11.0,21600939,1610612763
Indiana Pacers,2017-03-06,88,209.0,205.0,155,2.5,4.0,21600941,1610612754
Charlotte Hornets,2017-03-06,100,209.0,205.0,-175,-2.5,-4.0,21600941,1610612766
Denver Nuggets,2017-03-06,108,219.0,215.5,-700,-13.0,-10.5,21600943,1610612743
Sacramento Kings,2017-03-06,96,219.0,215.5,500,13.0,10.5,21600943,1610612758
Golden State Warriors,2017-03-06,119,216.0,216.5,-240,6.0,5.5,21600937,1610612744
Atlanta Hawks,2017-03-06,111,216.0,216.5,200,6.0,5.5,21600937,1610612737
