,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,game_remarks,playoffs,br_href,season_year
2915,2015-12-04,20:00:00,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,,19051,,False,/boxscores/201512040ATL.html,2016
2916,2015-12-04,20:30:00,Houston Rockets,100,Dallas Mavericks,96,Box Score,,20339,,False,/boxscores/201512040DAL.html,2016
2917,2015-12-04,21:30:00,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,OT,17906,,False,/boxscores/201512040NOP.html,2016
2918,2015-12-05,13:00:00,Denver Nuggets,108,Philadelphia 76ers,105,Box Score,,15677,,False,/boxscores/201512050PHI.html,2016
2919,2015-12-05,17:00:00,Golden State Warriors,112,Toronto Raptors,109,Box Score,,20160,,False,/boxscores/201512050TOR.html,2016
2920,2015-12-05,20:00:00,Charlotte Hornets,102,Chicago Bulls,96,Box Score,,21770,,False,/boxscores/201512050CHI.html,2016
2921,2015-12-05,20:00:00,Sacramento Kings,113,Houston Rockets,120,Box Score,,17318,,False,/boxscores/201512050HOU.html,2016
2922,2015-12-05,20:00:00,Cleveland Cavaliers,84,Miami Heat,99,Box Score,,19600,,False,/boxscores/201512050MIA.html,2016
2923,2015-12-05,20:00:00,Portland Trail Blazers,109,Minnesota Timberwolves,103,Box Score,,16203,,False,/boxscores/201512050MIN.html,2016
2924,2015-12-05,20:30:00,New York Knicks,91,Milwaukee Bucks,106,Box Score,,16223,,False,/boxscores/201512050MIL.html,2016
2925,2015-12-05,20:30:00,Boston Celtics,105,San Antonio Spurs,108,Box Score,,18418,,False,/boxscores/201512050SAS.html,2016
2926,2015-12-05,21:00:00,Indiana Pacers,119,Utah Jazz,122,Box Score,OT,19500,,False,/boxscores/201512050UTA.html,2016
2927,2015-12-05,22:30:00,Orlando Magic,101,Los Angeles Clippers,103,Box Score,,19146,,False,/boxscores/201512050LAC.html,2016
2928,2015-12-06,15:30:00,Phoenix Suns,93,Memphis Grizzlies,95,Box Score,,16022,,False,/boxscores/201512060MEM.html,2016
2929,2015-12-06,18:00:00,Golden State Warriors,114,Brooklyn Nets,98,Box Score,,17732,,False,/boxscores/201512060BRK.html,2016
2930,2015-12-06,18:00:00,Los Angeles Lakers,91,Detroit Pistons,111,Box Score,,20228,,False,/boxscores/201512060DET.html,2016
2931,2015-12-06,18:00:00,Dallas Mavericks,116,Washington Wizards,104,Box Score,,16394,,False,/boxscores/201512060WAS.html,2016
2932,2015-12-06,19:00:00,Sacramento Kings,95,Oklahoma City Thunder,98,Box Score,,18203,,False,/boxscores/201512060OKC.html,2016
2933,2015-12-07,19:00:00,Detroit Pistons,84,Charlotte Hornets,104,Box Score,,15481,,False,/boxscores/201512070CHO.html,2016
2934,2015-12-07,19:00:00,San Antonio Spurs,119,Philadelphia 76ers,68,Box Score,,14449,,False,/boxscores/201512070PHI.html,2016
2935,2015-12-07,19:30:00,Washington Wizards,114,Miami Heat,103,Box Score,,19600,,False,/boxscores/201512070MIA.html,2016
2936,2015-12-07,19:30:00,Dallas Mavericks,104,New York Knicks,97,Box Score,,19812,,False,/boxscores/201512070NYK.html,2016
2937,2015-12-07,19:30:00,Los Angeles Lakers,93,Toronto Raptors,102,Box Score,,20163,,False,/boxscores/201512070TOR.html,2016
2938,2015-12-07,20:00:00,Phoenix Suns,103,Chicago Bulls,101,Box Score,,21337,,False,/boxscores/201512070CHI.html,2016
2939,2015-12-07,20:00:00,Portland Trail Blazers,88,Milwaukee Bucks,90,Box Score,,14389,,False,/boxscores/201512070MIL.html,2016
2940,2015-12-07,20:00:00,Los Angeles Clippers,110,Minnesota Timberwolves,106,Box Score,,11467,,False,/boxscores/201512070MIN.html,2016
2941,2015-12-07,20:00:00,Boston Celtics,111,New Orleans Pelicans,93,Box Score,,15715,,False,/boxscores/201512070NOP.html,2016
2942,2015-12-08,19:00:00,Portland Trail Blazers,100,Cleveland Cavaliers,105,Box Score,,20562,,False,/boxscores/201512080CLE.html,2016
2943,2015-12-08,19:00:00,Golden State Warriors,131,Indiana Pacers,123,Box Score,,18165,,False,/boxscores/201512080IND.html,2016
2944,2015-12-08,19:30:00,Houston Rockets,105,Brooklyn Nets,110,Box Score,,13319,,False,/boxscores/201512080BRK.html,2016
2945,2015-12-08,20:00:00,Oklahoma City Thunder,125,Memphis Grizzlies,88,Box Score,,16415,,False,/boxscores/201512080MEM.html,2016
2946,2015-12-08,21:00:00,Orlando Magic,85,Denver Nuggets,74,Box Score,,13925,,False,/boxscores/201512080DEN.html,2016
2947,2015-12-08,22:00:00,Utah Jazz,106,Sacramento Kings,114,Box Score,,16505,,False,/boxscores/201512080SAC.html,2016
2948,2015-12-09,19:00:00,Chicago Bulls,100,Boston Celtics,105,Box Score,,17318,,False,/boxscores/201512090BOS.html,2016
2949,2015-12-09,19:00:00,Miami Heat,81,Charlotte Hornets,99,Box Score,,17404,,False,/boxscores/201512090CHO.html,2016
2950,2015-12-09,19:00:00,Houston Rockets,109,Washington Wizards,103,Box Score,,16041,,False,/boxscores/201512090WAS.html,2016
2951,2015-12-09,19:30:00,Memphis Grizzlies,93,Detroit Pistons,92,Box Score,,13411,,False,/boxscores/201512090DET.html,2016
2952,2015-12-09,19:30:00,San Antonio Spurs,94,Toronto Raptors,97,Box Score,,19800,,False,/boxscores/201512090TOR.html,2016
2953,2015-12-09,20:00:00,Los Angeles Clippers,109,Milwaukee Bucks,95,Box Score,,14224,,False,/boxscores/201512090MIL.html,2016
2954,2015-12-09,20:00:00,Los Angeles Lakers,122,Minnesota Timberwolves,123,Box Score,OT,18076,,False,/boxscores/201512090MIN.html,2016
2955,2015-12-09,21:00:00,Orlando Magic,104,Phoenix Suns,107,Box Score,,17637,,False,/boxscores/201512090PHO.html,2016
2956,2015-12-09,21:00:00,New York Knicks,85,Utah Jazz,106,Box Score,,18586,,False,/boxscores/201512090UTA.html,2016
2957,2015-12-09,21:30:00,Atlanta Hawks,98,Dallas Mavericks,95,Box Score,,19936,,False,/boxscores/201512090DAL.html,2016
2958,2015-12-10,19:30:00,Philadelphia 76ers,91,Brooklyn Nets,100,Box Score,,13266,,False,/boxscores/201512100BRK.html,2016
2959,2015-12-10,20:00:00,Los Angeles Clippers,80,Chicago Bulls,83,Box Score,,21491,,False,/boxscores/201512100CHI.html,2016
2960,2015-12-10,20:00:00,Atlanta Hawks,94,Oklahoma City Thunder,107,Box Score,,18203,,False,/boxscores/201512100OKC.html,2016
2961,2015-12-10,22:30:00,New York Knicks,97,Sacramento Kings,99,Box Score,,17317,,False,/boxscores/201512100SAC.html,2016
2962,2015-12-11,19:00:00,Miami Heat,83,Indiana Pacers,96,Box Score,,16184,,False,/boxscores/201512110IND.html,2016
2963,2015-12-11,19:00:00,Cleveland Cavaliers,111,Orlando Magic,76,Box Score,,17239,,False,/boxscores/201512110ORL.html,2016
2964,2015-12-11,19:00:00,Detroit Pistons,107,Philadelphia 76ers,95,Box Score,,17239,,False,/boxscores/201512110PHI.html,2016
2965,2015-12-11,19:30:00,Golden State Warriors,124,Boston Celtics,119,Box Score,2OT,18624,,False,/boxscores/201512110BOS.html,2016
2966,2015-12-11,19:30:00,Milwaukee Bucks,83,Toronto Raptors,90,Box Score,,19800,,False,/boxscores/201512110TOR.html,2016
2967,2015-12-11,20:00:00,Charlotte Hornets,123,Memphis Grizzlies,99,Box Score,,17111,,False,/boxscores/201512110MEM.html,2016
2968,2015-12-11,20:00:00,Washington Wizards,105,New Orleans Pelicans,107,Box Score,,16875,,False,/boxscores/201512110NOP.html,2016
2969,2015-12-11,21:00:00,Minnesota Timberwolves,108,Denver Nuggets,111,Box Score,OT,12533,,False,/boxscores/201512110DEN.html,2016
2970,2015-12-11,21:00:00,Oklahoma City Thunder,94,Utah Jazz,90,Box Score,,19911,,False,/boxscores/201512110UTA.html,2016
2971,2015-12-11,21:30:00,Portland Trail Blazers,106,Phoenix Suns,96,Box Score,,17028,,False,/boxscores/201512110PHO.html,2016
2972,2015-12-11,21:30:00,Los Angeles Lakers,87,San Antonio Spurs,109,Box Score,,18418,,False,/boxscores/201512110SAS.html,2016
2973,2015-12-12,17:00:00,Los Angeles Clippers,105,Brooklyn Nets,100,Box Score,,15689,,False,/boxscores/201512120BRK.html,2016
2974,2015-12-12,19:00:00,Boston Celtics,98,Charlotte Hornets,93,Box Score,,18490,,False,/boxscores/201512120CHO.html,2016
2975,2015-12-12,19:30:00,Indiana Pacers,96,Detroit Pistons,118,Box Score,,14858,,False,/boxscores/201512120DET.html,2016
2976,2015-12-12,20:00:00,San Antonio Spurs,103,Atlanta Hawks,78,Box Score,,17752,,False,/boxscores/201512120ATL.html,2016
2977,2015-12-12,20:00:00,New Orleans Pelicans,94,Chicago Bulls,98,Box Score,,21605,,False,/boxscores/201512120CHI.html,2016
2978,2015-12-12,20:00:00,Los Angeles Lakers,97,Houston Rockets,126,Box Score,,18456,,False,/boxscores/201512120HOU.html,2016
2979,2015-12-12,20:30:00,Washington Wizards,114,Dallas Mavericks,111,Box Score,,20088,,False,/boxscores/201512120DAL.html,2016
2980,2015-12-12,20:30:00,Golden State Warriors,95,Milwaukee Bucks,108,Box Score,,18717,,False,/boxscores/201512120MIL.html,2016
2981,2015-12-12,22:00:00,New York Knicks,112,Portland Trail Blazers,110,Box Score,,19511,,False,/boxscores/201512120POR.html,2016
2982,2015-12-13,15:30:00,Minnesota Timberwolves,101,Phoenix Suns,108,Box Score,,16919,,False,/boxscores/201512130PHO.html,2016
2983,2015-12-13,18:00:00,Memphis Grizzlies,97,Miami Heat,100,Box Score,,19813,,False,/boxscores/201512130MIA.html,2016
2984,2015-12-13,18:00:00,Philadelphia 76ers,76,Toronto Raptors,96,Box Score,,19800,,False,/boxscores/201512130TOR.html,2016
2985,2015-12-13,19:00:00,Utah Jazz,98,Oklahoma City Thunder,104,Box Score,OT,18203,,False,/boxscores/201512130OKC.html,2016
2986,2015-12-14,19:00:00,Toronto Raptors,90,Indiana Pacers,106,Box Score,,16598,,False,/boxscores/201512140IND.html,2016
2987,2015-12-14,19:30:00,Orlando Magic,105,Brooklyn Nets,82,Box Score,,12946,,False,/boxscores/201512140BRK.html,2016
2988,2015-12-14,19:30:00,Los Angeles Clippers,105,Detroit Pistons,103,Box Score,OT,13525,,False,/boxscores/201512140DET.html,2016
2989,2015-12-14,20:00:00,Miami Heat,100,Atlanta Hawks,88,Box Score,,15039,,False,/boxscores/201512140ATL.html,2016
2990,2015-12-14,20:00:00,Philadelphia 76ers,96,Chicago Bulls,115,Box Score,,21166,,False,/boxscores/201512140CHI.html,2016
2991,2015-12-14,20:00:00,Washington Wizards,95,Memphis Grizzlies,112,Box Score,,15397,,False,/boxscores/201512140MEM.html,2016
2992,2015-12-14,20:30:00,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,19822,,False,/boxscores/201512140DAL.html,2016
2993,2015-12-14,20:30:00,Utah Jazz,81,San Antonio Spurs,118,Box Score,,18418,,False,/boxscores/201512140SAS.html,2016
2994,2015-12-14,21:00:00,Houston Rockets,108,Denver Nuggets,114,Box Score,,12022,,False,/boxscores/201512140DEN.html,2016
2995,2015-12-14,22:00:00,New Orleans Pelicans,101,Portland Trail Blazers,105,Box Score,,19231,,False,/boxscores/201512140POR.html,2016
2996,2015-12-15,19:30:00,Cleveland Cavaliers,89,Boston Celtics,77,Box Score,,18624,,False,/boxscores/201512150BOS.html,2016
2997,2015-12-15,20:00:00,Denver Nuggets,112,Minnesota Timberwolves,100,Box Score,,11323,,False,/boxscores/201512150MIN.html,2016
2998,2015-12-15,22:00:00,Houston Rockets,97,Sacramento Kings,107,Box Score,,17317,,False,/boxscores/201512150SAC.html,2016
2999,2015-12-15,22:30:00,Milwaukee Bucks,95,Los Angeles Lakers,113,Box Score,,18997,,False,/boxscores/201512150LAL.html,2016
3000,2015-12-16,19:00:00,Dallas Mavericks,81,Indiana Pacers,107,Box Score,,14824,,False,/boxscores/201512160IND.html,2016
3001,2015-12-16,19:00:00,Charlotte Hornets,98,Orlando Magic,113,Box Score,,16019,,False,/boxscores/201512160ORL.html,2016
3002,2015-12-16,19:30:00,Miami Heat,104,Brooklyn Nets,98,Box Score,,15113,,False,/boxscores/201512160BRK.html,2016
3003,2015-12-16,19:30:00,Boston Celtics,116,Detroit Pistons,119,Box Score,,13120,,False,/boxscores/201512160DET.html,2016
3004,2015-12-16,19:30:00,Minnesota Timberwolves,102,New York Knicks,107,Box Score,,19812,,False,/boxscores/201512160NYK.html,2016
3005,2015-12-16,20:00:00,Philadelphia 76ers,106,Atlanta Hawks,127,Box Score,,14827,,False,/boxscores/201512160ATL.html,2016
3006,2015-12-16,20:00:00,Memphis Grizzlies,85,Chicago Bulls,98,Box Score,,21032,,False,/boxscores/201512160CHI.html,2016
3007,2015-12-16,20:00:00,Portland Trail Blazers,90,Oklahoma City Thunder,106,Box Score,,18203,,False,/boxscores/201512160OKC.html,2016
3008,2015-12-16,20:30:00,Washington Wizards,95,San Antonio Spurs,114,Box Score,,18418,,False,/boxscores/201512160SAS.html,2016
3009,2015-12-16,21:00:00,New Orleans Pelicans,104,Utah Jazz,94,Box Score,,17899,,False,/boxscores/201512160UTA.html,2016
3010,2015-12-16,22:30:00,Phoenix Suns,103,Golden State Warriors,128,Box Score,,19596,,False,/boxscores/201512160GSW.html,2016
3011,2015-12-16,22:30:00,Milwaukee Bucks,90,Los Angeles Clippers,103,Box Score,,19060,,False,/boxscores/201512160LAC.html,2016
3012,2015-12-17,19:00:00,Toronto Raptors,99,Charlotte Hornets,109,Box Score,OT,15817,,False,/boxscores/201512170CHO.html,2016
3013,2015-12-17,20:00:00,Oklahoma City Thunder,100,Cleveland Cavaliers,104,Box Score,,20562,,False,/boxscores/201512170CLE.html,2016
3014,2015-12-17,22:30:00,Houston Rockets,107,Los Angeles Lakers,87,Box Score,,18997,,False,/boxscores/201512170LAL.html,2016
3015,2015-12-18,19:00:00,Brooklyn Nets,97,Indiana Pacers,104,Box Score,,16548,,False,/boxscores/201512180IND.html,2016
3016,2015-12-18,19:00:00,Portland Trail Blazers,94,Orlando Magic,102,Box Score,,17156,,False,/boxscores/201512180ORL.html,2016
3017,2015-12-18,19:00:00,New York Knicks,107,Philadelphia 76ers,97,Box Score,,17880,,False,/boxscores/201512180PHI.html,2016
3018,2015-12-18,19:30:00,Atlanta Hawks,109,Boston Celtics,101,Box Score,,18624,,False,/boxscores/201512180BOS.html,2016
3019,2015-12-18,20:00:00,Detroit Pistons,147,Chicago Bulls,144,Box Score,4OT,21534,,False,/boxscores/201512180CHI.html,2016
3020,2015-12-18,20:00:00,Toronto Raptors,108,Miami Heat,94,Box Score,,19600,,False,/boxscores/201512180MIA.html,2016
3021,2015-12-18,20:00:00,Sacramento Kings,95,Minnesota Timberwolves,99,Box Score,,12770,,False,/boxscores/201512180MIN.html,2016
3022,2015-12-18,20:00:00,Los Angeles Clippers,107,San Antonio Spurs,115,Box Score,,18418,,False,/boxscores/201512180SAS.html,2016
3023,2015-12-18,20:30:00,Memphis Grizzlies,88,Dallas Mavericks,97,Box Score,,20199,,False,/boxscores/201512180DAL.html,2016
3024,2015-12-18,21:00:00,Denver Nuggets,88,Utah Jazz,97,Box Score,,19169,,False,/boxscores/201512180UTA.html,2016
3025,2015-12-18,22:30:00,Milwaukee Bucks,112,Golden State Warriors,121,Box Score,,19596,,False,/boxscores/201512180GSW.html,2016
3026,2015-12-18,22:30:00,New Orleans Pelicans,88,Phoenix Suns,104,Box Score,,17227,,False,/boxscores/201512180PHO.html,2016
3027,2015-12-19,17:00:00,Los Angeles Lakers,78,Oklahoma City Thunder,118,Box Score,,18203,,False,/boxscores/201512190OKC.html,2016
3028,2015-12-19,19:00:00,Charlotte Hornets,101,Washington Wizards,109,Box Score,,16987,,False,/boxscores/201512190WAS.html,2016
3029,2015-12-19,19:30:00,Chicago Bulls,91,New York Knicks,107,Box Score,,19812,,False,/boxscores/201512190NYK.html,2016
3030,2015-12-19,20:00:00,Los Angeles Clippers,97,Houston Rockets,107,Box Score,,18212,,False,/boxscores/201512190HOU.html,2016
3031,2015-12-19,20:00:00,Indiana Pacers,84,Memphis Grizzlies,96,Box Score,,18119,,False,/boxscores/201512190MEM.html,2016
3032,2015-12-20,13:00:00,Minnesota Timberwolves,100,Brooklyn Nets,85,Box Score,,14552,,False,/boxscores/201512200BRK.html,2016
3033,2015-12-20,13:00:00,Portland Trail Blazers,109,Miami Heat,116,Box Score,,19600,,False,/boxscores/201512200MIA.html,2016
3034,2015-12-20,15:30:00,Philadelphia 76ers,86,Cleveland Cavaliers,108,Box Score,,20562,,False,/boxscores/201512200CLE.html,2016
3035,2015-12-20,17:00:00,Milwaukee Bucks,101,Phoenix Suns,95,Box Score,,16859,,False,/boxscores/201512200PHO.html,2016
3036,2015-12-20,18:00:00,Atlanta Hawks,103,Orlando Magic,100,Box Score,,16982,,False,/boxscores/201512200ORL.html,2016
3037,2015-12-20,18:00:00,Sacramento Kings,104,Toronto Raptors,94,Box Score,,19800,,False,/boxscores/201512200TOR.html,2016
3038,2015-12-20,20:00:00,New Orleans Pelicans,130,Denver Nuggets,125,Box Score,,13857,,False,/boxscores/201512200DEN.html,2016
3039,2015-12-21,19:00:00,Sacramento Kings,99,Washington Wizards,113,Box Score,,15124,,False,/boxscores/201512210WAS.html,2016
3040,2015-12-21,19:30:00,Minnesota Timberwolves,99,Boston Celtics,113,Box Score,,18624,,False,/boxscores/201512210BOS.html,2016
3041,2015-12-21,19:30:00,Orlando Magic,107,New York Knicks,99,Box Score,,19812,,False,/boxscores/201512210NYK.html,2016
3042,2015-12-21,20:00:00,Portland Trail Blazers,97,Atlanta Hawks,106,Box Score,,18373,,False,/boxscores/201512210ATL.html,2016
3043,2015-12-21,20:00:00,Brooklyn Nets,105,Chicago Bulls,102,Box Score,,21825,,False,/boxscores/201512210CHI.html,2016
3044,2015-12-21,20:00:00,Charlotte Hornets,95,Houston Rockets,102,Box Score,,18236,,False,/boxscores/201512210HOU.html,2016
3045,2015-12-21,20:30:00,Indiana Pacers,92,San Antonio Spurs,106,Box Score,,18418,,False,/boxscores/201512210SAS.html,2016
3046,2015-12-21,21:00:00,Phoenix Suns,89,Utah Jazz,110,Box Score,,19911,,False,/boxscores/201512210UTA.html,2016
3047,2015-12-21,22:30:00,Oklahoma City Thunder,100,Los Angeles Clippers,99,Box Score,,19415,,False,/boxscores/201512210LAC.html,2016
3048,2015-12-22,19:00:00,Memphis Grizzlies,104,Philadelphia 76ers,90,Box Score,,15552,,False,/boxscores/201512220PHI.html,2016
3049,2015-12-22,19:30:00,Detroit Pistons,93,Miami Heat,92,Box Score,,19901,,False,/boxscores/201512220MIA.html,2016
3050,2015-12-22,19:30:00,Dallas Mavericks,99,Toronto Raptors,103,Box Score,,19800,,False,/boxscores/201512220TOR.html,2016
3051,2015-12-22,21:00:00,Los Angeles Lakers,111,Denver Nuggets,107,Box Score,,19124,,False,/boxscores/201512220DEN.html,2016
3052,2015-12-23,19:00:00,Boston Celtics,102,Charlotte Hornets,89,Box Score,,19082,,False,/boxscores/201512230CHO.html,2016
3053,2015-12-23,19:00:00,New York Knicks,84,Cleveland Cavaliers,91,Box Score,,20562,,False,/boxscores/201512230CLE.html,2016
3054,2015-12-23,19:00:00,Sacramento Kings,108,Indiana Pacers,106,Box Score,,18165,,False,/boxscores/201512230IND.html,2016
3055,2015-12-23,19:00:00,Houston Rockets,101,Orlando Magic,104,Box Score,,17061,,False,/boxscores/201512230ORL.html,2016
3056,2015-12-23,19:00:00,Memphis Grizzlies,91,Washington Wizards,100,Box Score,,15879,,False,/boxscores/201512230WAS.html,2016
3057,2015-12-23,19:30:00,Dallas Mavericks,119,Brooklyn Nets,118,Box Score,OT,15994,,False,/boxscores/201512230BRK.html,2016
3058,2015-12-23,20:00:00,Detroit Pistons,100,Atlanta Hawks,107,Box Score,,17575,,False,/boxscores/201512230ATL.html,2016
3059,2015-12-23,20:00:00,Philadelphia 76ers,100,Milwaukee Bucks,113,Box Score,,15754,,False,/boxscores/201512230MIL.html,2016
3060,2015-12-23,20:00:00,San Antonio Spurs,108,Minnesota Timberwolves,83,Box Score,,16788,,False,/boxscores/201512230MIN.html,2016
3061,2015-12-23,20:00:00,Portland Trail Blazers,89,New Orleans Pelicans,115,Box Score,,16686,,False,/boxscores/201512230NOP.html,2016
3062,2015-12-23,21:00:00,Denver Nuggets,104,Phoenix Suns,96,Box Score,,17034,,False,/boxscores/201512230PHO.html,2016
3063,2015-12-23,22:30:00,Utah Jazz,85,Golden State Warriors,103,Box Score,,19596,,False,/boxscores/201512230GSW.html,2016
3064,2015-12-23,22:30:00,Oklahoma City Thunder,120,Los Angeles Lakers,85,Box Score,,18997,,False,/boxscores/201512230LAL.html,2016
3065,2015-12-25,12:00:00,New Orleans Pelicans,88,Miami Heat,94,Box Score,OT,19845,,False,/boxscores/201512250MIA.html,2016
3066,2015-12-25,14:30:00,Chicago Bulls,105,Oklahoma City Thunder,96,Box Score,,18203,,False,/boxscores/201512250OKC.html,2016
3067,2015-12-25,17:00:00,Cleveland Cavaliers,83,Golden State Warriors,89,Box Score,,19596,,False,/boxscores/201512250GSW.html,2016
3068,2015-12-25,20:00:00,San Antonio Spurs,84,Houston Rockets,88,Box Score,,18319,,False,/boxscores/201512250HOU.html,2016
3069,2015-12-25,22:30:00,Los Angeles Clippers,94,Los Angeles Lakers,84,Box Score,,18997,,False,/boxscores/201512250LAL.html,2016
3070,2015-12-26,16:00:00,Washington Wizards,111,Brooklyn Nets,96,Box Score,,17732,,False,/boxscores/201512260BRK.html,2016
3071,2015-12-26,17:00:00,Toronto Raptors,111,Milwaukee Bucks,90,Box Score,,16329,,False,/boxscores/201512260MIL.html,2016
3072,2015-12-26,19:00:00,Memphis Grizzlies,92,Charlotte Hornets,98,Box Score,,19091,,False,/boxscores/201512260CHO.html,2016
3073,2015-12-26,19:00:00,Houston Rockets,108,New Orleans Pelicans,110,Box Score,,18248,,False,/boxscores/201512260NOP.html,2016
3074,2015-12-26,19:00:00,Miami Heat,108,Orlando Magic,101,Box Score,,18846,,False,/boxscores/201512260ORL.html,2016
3075,2015-12-26,19:30:00,New York Knicks,98,Atlanta Hawks,117,Box Score,,19015,,False,/boxscores/201512260ATL.html,2016
3076,2015-12-26,19:30:00,Boston Celtics,99,Detroit Pistons,93,Box Score,,18288,,False,/boxscores/201512260DET.html,2016
3077,2015-12-26,20:00:00,Indiana Pacers,102,Minnesota Timberwolves,88,Box Score,,15076,,False,/boxscores/201512260MIN.html,2016
3078,2015-12-26,20:30:00,Chicago Bulls,111,Dallas Mavericks,118,Box Score,,20392,,False,/boxscores/201512260DAL.html,2016
3079,2015-12-26,20:30:00,Denver Nuggets,86,San Antonio Spurs,101,Box Score,,18420,,False,/boxscores/201512260SAS.html,2016
3080,2015-12-26,21:00:00,Philadelphia 76ers,111,Phoenix Suns,104,Box Score,,17548,,False,/boxscores/201512260PHO.html,2016
3081,2015-12-26,21:00:00,Los Angeles Clippers,109,Utah Jazz,104,Box Score,,19911,,False,/boxscores/201512260UTA.html,2016
3082,2015-12-26,22:00:00,Cleveland Cavaliers,76,Portland Trail Blazers,105,Box Score,,19393,,False,/boxscores/201512260POR.html,2016
3083,2015-12-27,18:00:00,Los Angeles Lakers,96,Memphis Grizzlies,112,Box Score,,18119,,False,/boxscores/201512270MEM.html,2016
3084,2015-12-27,19:00:00,New York Knicks,91,Boston Celtics,100,Box Score,,18624,,False,/boxscores/201512270BOS.html,2016
3085,2015-12-27,19:00:00,Denver Nuggets,112,Oklahoma City Thunder,122,Box Score,,18203,,False,/boxscores/201512270OKC.html,2016
3086,2015-12-27,21:00:00,Portland Trail Blazers,98,Sacramento Kings,94,Box Score,,17317,,False,/boxscores/201512270SAC.html,2016
3087,2015-12-28,19:00:00,Los Angeles Lakers,98,Charlotte Hornets,108,Box Score,,19632,,False,/boxscores/201512280CHO.html,2016
3088,2015-12-28,19:00:00,Atlanta Hawks,87,Indiana Pacers,93,Box Score,,18165,,False,/boxscores/201512280IND.html,2016
3089,2015-12-28,19:00:00,New Orleans Pelicans,89,Orlando Magic,104,Box Score,,17606,,False,/boxscores/201512280ORL.html,2016
3090,2015-12-28,19:00:00,Los Angeles Clippers,108,Washington Wizards,91,Box Score,,20356,,False,/boxscores/201512280WAS.html,2016
3091,2015-12-28,19:30:00,Brooklyn Nets,111,Miami Heat,105,Box Score,,19975,,False,/boxscores/201512280MIA.html,2016
3092,2015-12-28,20:00:00,Toronto Raptors,97,Chicago Bulls,104,Box Score,,21898,,False,/boxscores/201512280CHI.html,2016
3093,2015-12-28,20:30:00,Milwaukee Bucks,93,Dallas Mavericks,103,Box Score,,20300,,False,/boxscores/201512280DAL.html,2016
3094,2015-12-28,20:30:00,Minnesota Timberwolves,95,San Antonio Spurs,101,Box Score,,18493,,False,/boxscores/201512280SAS.html,2016
3095,2015-12-28,21:00:00,Cleveland Cavaliers,101,Phoenix Suns,97,Box Score,,18319,,False,/boxscores/201512280PHO.html,2016
3096,2015-12-28,21:00:00,Philadelphia 76ers,91,Utah Jazz,95,Box Score,,19911,,False,/boxscores/201512280UTA.html,2016
3097,2015-12-28,22:30:00,Sacramento Kings,103,Golden State Warriors,122,Box Score,,19596,,False,/boxscores/201512280GSW.html,2016
3098,2015-12-29,19:30:00,Detroit Pistons,96,New York Knicks,108,Box Score,,19812,,False,/boxscores/201512290NYK.html,2016
3099,2015-12-29,20:00:00,Atlanta Hawks,121,Houston Rockets,115,Box Score,,18211,,False,/boxscores/201512290HOU.html,2016
3100,2015-12-29,20:00:00,Miami Heat,90,Memphis Grizzlies,99,Box Score,OT,18119,,False,/boxscores/201512290MEM.html,2016
3101,2015-12-29,20:00:00,Milwaukee Bucks,123,Oklahoma City Thunder,131,Box Score,,18203,,False,/boxscores/201512290OKC.html,2016
3102,2015-12-29,21:00:00,Cleveland Cavaliers,93,Denver Nuggets,87,Box Score,,17523,,False,/boxscores/201512290DEN.html,2016
3103,2015-12-30,19:00:00,Los Angeles Clippers,122,Charlotte Hornets,117,Box Score,,19145,,False,/boxscores/201512300CHO.html,2016
3104,2015-12-30,19:00:00,Brooklyn Nets,93,Orlando Magic,100,Box Score,,18397,,False,/boxscores/201512300ORL.html,2016
3105,2015-12-30,19:30:00,Los Angeles Lakers,112,Boston Celtics,104,Box Score,,18624,,False,/boxscores/201512300BOS.html,2016
3106,2015-12-30,19:30:00,Washington Wizards,91,Toronto Raptors,94,Box Score,,19800,,False,/boxscores/201512300TOR.html,2016
3107,2015-12-30,20:00:00,Indiana Pacers,100,Chicago Bulls,102,Box Score,OT,22206,,False,/boxscores/201512300CHI.html,2016
3108,2015-12-30,20:00:00,Utah Jazz,80,Minnesota Timberwolves,94,Box Score,,14326,,False,/boxscores/201512300MIN.html,2016
3109,2015-12-30,20:30:00,Golden State Warriors,91,Dallas Mavericks,114,Box Score,,20494,,False,/boxscores/201512300DAL.html,2016
3110,2015-12-30,20:30:00,Phoenix Suns,79,San Antonio Spurs,112,Box Score,,18418,,False,/boxscores/201512300SAS.html,2016
3111,2015-12-30,22:00:00,Denver Nuggets,103,Portland Trail Blazers,110,Box Score,,19393,,False,/boxscores/201512300POR.html,2016
3112,2015-12-30,22:00:00,Philadelphia 76ers,110,Sacramento Kings,105,Box Score,,17317,,False,/boxscores/201512300SAC.html,2016
3113,2015-12-31,18:00:00,Minnesota Timberwolves,90,Detroit Pistons,115,Box Score,,15475,,False,/boxscores/201512310DET.html,2016
3114,2015-12-31,18:00:00,Milwaukee Bucks,120,Indiana Pacers,116,Box Score,,16348,,False,/boxscores/201512310IND.html,2016
